x	y	cat1	cat2
-23.1	-30.3	Lamb, Veal, and Game Products	12
18.9	-48.3	Lamb, Veal, and Game Products	12
-5.18	-44.8	Lamb, Veal, and Game Products	12
-22.6	-22.7	Lamb, Veal, and Game Products	12
-26.9	-28.5	Lamb, Veal, and Game Products	12
-25.1	-28.3	Lamb, Veal, and Game Products	12
18.2	-48.1	Lamb, Veal, and Game Products	12
-9.29	-49.1	Lamb, Veal, and Game Products	12
-5.34	-45.1	Lamb, Veal, and Game Products	12
-29.5	-19.8	Lamb, Veal, and Game Products	12
-29.6	-23.3	Lamb, Veal, and Game Products	12
-28.9	-22.6	Lamb, Veal, and Game Products	12
6.8	-40.8	Lamb, Veal, and Game Products	12
-14.5	-42.8	Lamb, Veal, and Game Products	12
-11.5	-39.9	Lamb, Veal, and Game Products	12
-15.4	-26.6	Lamb, Veal, and Game Products	12
-29.3	-25.0	Lamb, Veal, and Game Products	12
-22.0	-34.0	Lamb, Veal, and Game Products	12
-20.9	-32.2	Lamb, Veal, and Game Products	12
18.0	-47.6	Lamb, Veal, and Game Products	12
-22.8	-34.4	Lamb, Veal, and Game Products	12
-8.58	-48.5	Lamb, Veal, and Game Products	12
-5.44	-44.7	Lamb, Veal, and Game Products	12
-14.8	-26.8	Lamb, Veal, and Game Products	12
-30.2	-25.7	Lamb, Veal, and Game Products	12
-22.3	-33.6	Lamb, Veal, and Game Products	12
-21.2	-31.8	Lamb, Veal, and Game Products	12
19.0	-48.3	Lamb, Veal, and Game Products	12
-24.5	-37.8	Lamb, Veal, and Game Products	12
-7.79	-49.2	Lamb, Veal, and Game Products	12
-4.02	-45.0	Lamb, Veal, and Game Products	12
-14.6	-27.0	Lamb, Veal, and Game Products	12
-29.3	-24.9	Lamb, Veal, and Game Products	12
-22.0	-34.1	Lamb, Veal, and Game Products	12
-21.3	-31.8	Lamb, Veal, and Game Products	12
14.1	-44.4	Lamb, Veal, and Game Products	12
-23.0	-34.1	Lamb, Veal, and Game Products	12
-8.65	-48.4	Lamb, Veal, and Game Products	12
-5.8	-44.5	Lamb, Veal, and Game Products	12
18.8	-48.3	Lamb, Veal, and Game Products	12
-11.0	-42.7	Lamb, Veal, and Game Products	12
-3.99	-53.8	Lamb, Veal, and Game Products	12
-15.9	-25.1	Lamb, Veal, and Game Products	12
-26.8	-33.3	Lamb, Veal, and Game Products	12
20.1	-46.0	Lamb, Veal, and Game Products	12
-8.9	-59.9	Lamb, Veal, and Game Products	12
-72.6	1.34	Lamb, Veal, and Game Products	12
-70.8	2.12	Lamb, Veal, and Game Products	12
3.69	-32.5	Lamb, Veal, and Game Products	12
-12.1	-26.9	Lamb, Veal, and Game Products	12
23.2	-43.8	Lamb, Veal, and Game Products	12
-1.68	-34.8	Lamb, Veal, and Game Products	12
-1.16	-35.9	Lamb, Veal, and Game Products	12
-15.8	-40.7	Lamb, Veal, and Game Products	12
20.3	-45.9	Lamb, Veal, and Game Products	12
-0.249	-54.1	Lamb, Veal, and Game Products	12
-20.8	-22.3	Lamb, Veal, and Game Products	12
-27.3	-30.8	Lamb, Veal, and Game Products	12
16.7	-43.8	Lamb, Veal, and Game Products	12
-8.95	-59.6	Lamb, Veal, and Game Products	12
-9.74	-27.6	Lamb, Veal, and Game Products	12
-17.3	-37.2	Lamb, Veal, and Game Products	12
13.5	-40.9	Lamb, Veal, and Game Products	12
-2.18	-41.3	Lamb, Veal, and Game Products	12
-14.8	-23.9	Lamb, Veal, and Game Products	12
-30.5	-24.5	Lamb, Veal, and Game Products	12
14.3	-40.5	Lamb, Veal, and Game Products	12
-25.8	-34.6	Lamb, Veal, and Game Products	12
15.4	-46.4	Lamb, Veal, and Game Products	12
-17.1	-51.4	Lamb, Veal, and Game Products	12
24.1	-54.1	Lamb, Veal, and Game Products	12
-9.8	-60.7	Lamb, Veal, and Game Products	12
-72.7	0.939	Lamb, Veal, and Game Products	12
-72.3	1.82	Lamb, Veal, and Game Products	12
24.2	-55.7	Lamb, Veal, and Game Products	12
-9.51	-61.0	Lamb, Veal, and Game Products	12
-18.7	-51.5	Lamb, Veal, and Game Products	12
-9.42	-64.5	Lamb, Veal, and Game Products	12
5.65	-57.5	Lamb, Veal, and Game Products	12
24.5	-55.5	Lamb, Veal, and Game Products	12
-9.35	-61.2	Lamb, Veal, and Game Products	12
-18.7	-52.1	Lamb, Veal, and Game Products	12
-3.45	-66.8	Lamb, Veal, and Game Products	12
6.37	-58.2	Lamb, Veal, and Game Products	12
1.65	-51.6	Lamb, Veal, and Game Products	12
-24.3	-36.6	Lamb, Veal, and Game Products	12
-9.22	-45.9	Lamb, Veal, and Game Products	12
19.3	-63.7	Lamb, Veal, and Game Products	12
-17.5	-51.6	Lamb, Veal, and Game Products	12
0.466	-51.7	Lamb, Veal, and Game Products	12
12.6	-41.3	Lamb, Veal, and Game Products	12
-18.3	-39.6	Lamb, Veal, and Game Products	12
-12.4	-39.8	Lamb, Veal, and Game Products	12
22.2	-48.6	Lamb, Veal, and Game Products	12
-9.38	-46.8	Lamb, Veal, and Game Products	12
1.64	-49.7	Lamb, Veal, and Game Products	12
20.6	-50.9	Lamb, Veal, and Game Products	12
-17.7	-52.0	Lamb, Veal, and Game Products	12
-0.322	-51.0	Lamb, Veal, and Game Products	12
24.0	-53.7	Lamb, Veal, and Game Products	12
-10.7	-61.3	Lamb, Veal, and Game Products	12
0.651	-51.6	Lamb, Veal, and Game Products	12
20.6	-51.0	Lamb, Veal, and Game Products	12
-18.0	-52.6	Lamb, Veal, and Game Products	12
-0.306	-51.4	Lamb, Veal, and Game Products	12
24.4	-54.2	Lamb, Veal, and Game Products	12
-10.6	-62.4	Lamb, Veal, and Game Products	12
0.757	-52.2	Lamb, Veal, and Game Products	12
13.8	-46.6	Lamb, Veal, and Game Products	12
-17.7	-51.8	Lamb, Veal, and Game Products	12
-0.44	-50.8	Lamb, Veal, and Game Products	12
24.1	-53.1	Lamb, Veal, and Game Products	12
-10.7	-61.1	Lamb, Veal, and Game Products	12
0.633	-51.4	Lamb, Veal, and Game Products	12
15.0	-46.3	Lamb, Veal, and Game Products	12
-20.0	-45.8	Lamb, Veal, and Game Products	12
-6.83	-48.0	Lamb, Veal, and Game Products	12
24.3	-55.1	Lamb, Veal, and Game Products	12
-9.67	-61.5	Lamb, Veal, and Game Products	12
2.23	-55.0	Lamb, Veal, and Game Products	12
24.3	-54.2	Lamb, Veal, and Game Products	12
-7.96	-58.8	Lamb, Veal, and Game Products	12
-1.19	-40.7	Lamb, Veal, and Game Products	12
1.39	-51.1	Lamb, Veal, and Game Products	12
22.7	-46.1	Lamb, Veal, and Game Products	12
10.4	-51.3	Lamb, Veal, and Game Products	12
13.1	-35.0	Lamb, Veal, and Game Products	12
-13.2	-27.7	Lamb, Veal, and Game Products	12
0.0227	-48.1	Lamb, Veal, and Game Products	12
14.7	-47.5	Lamb, Veal, and Game Products	12
8.18	-59.8	Lamb, Veal, and Game Products	12
-7.38	-67.3	Lamb, Veal, and Game Products	12
12.9	-53.2	Lamb, Veal, and Game Products	12
-6.02	-61.3	Lamb, Veal, and Game Products	12
-69.6	-5.79	Lamb, Veal, and Game Products	12
10.7	-1.22	Lamb, Veal, and Game Products	12
25.1	-48.1	Lamb, Veal, and Game Products	12
14.5	-55.0	Lamb, Veal, and Game Products	12
15.7	-32.6	Lamb, Veal, and Game Products	12
11.2	-33.6	Lamb, Veal, and Game Products	12
25.3	-51.6	Lamb, Veal, and Game Products	12
20.9	-53.7	Lamb, Veal, and Game Products	12
21.1	-51.6	Lamb, Veal, and Game Products	12
1.86	-55.5	Lamb, Veal, and Game Products	12
21.8	-48.2	Lamb, Veal, and Game Products	12
5.92	-56.3	Lamb, Veal, and Game Products	12
24.1	-43.3	Lamb, Veal, and Game Products	12
15.3	-42.5	Lamb, Veal, and Game Products	12
23.2	-45.2	Lamb, Veal, and Game Products	12
12.3	-51.5	Lamb, Veal, and Game Products	12
21.4	-53.7	Lamb, Veal, and Game Products	12
-1.32	-62.7	Lamb, Veal, and Game Products	12
24.4	-42.7	Lamb, Veal, and Game Products	12
19.3	-43.0	Lamb, Veal, and Game Products	12
6.35	-51.6	Lamb, Veal, and Game Products	12
-18.1	-53.1	Lamb, Veal, and Game Products	12
-9.81	-64.6	Lamb, Veal, and Game Products	12
15.4	-52.9	Lamb, Veal, and Game Products	12
-7.28	-63.6	Lamb, Veal, and Game Products	12
-9.02	-52.3	Lamb, Veal, and Game Products	12
24.3	-57.6	Lamb, Veal, and Game Products	12
1.4	-55.9	Lamb, Veal, and Game Products	12
-24.4	-47.7	Lamb, Veal, and Game Products	12
23.3	-44.1	Lamb, Veal, and Game Products	12
2.15	-50.0	Lamb, Veal, and Game Products	12
16.8	-69.7	Lamb, Veal, and Game Products	12
-1.0	-73.1	Lamb, Veal, and Game Products	12
-30.8	1.07	Lamb, Veal, and Game Products	12
16.8	-69.8	Lamb, Veal, and Game Products	12
-1.33	-74.7	Lamb, Veal, and Game Products	12
-3.12	-75.1	Lamb, Veal, and Game Products	12
25.9	-45.8	Lamb, Veal, and Game Products	12
-5.34	-60.3	Lamb, Veal, and Game Products	12
22.3	-56.3	Lamb, Veal, and Game Products	12
-5.55	-60.0	Lamb, Veal, and Game Products	12
7.96	-73.9	Lamb, Veal, and Game Products	12
7.73	-75.1	Lamb, Veal, and Game Products	12
8.03	-73.4	Lamb, Veal, and Game Products	12
5.11	-74.7	Lamb, Veal, and Game Products	12
5.24	66.4	Lamb, Veal, and Game Products	12
5.27	66.5	Lamb, Veal, and Game Products	12
5.2	66.7	Lamb, Veal, and Game Products	12
6.1	67.2	Lamb, Veal, and Game Products	12
7.38	67.6	Lamb, Veal, and Game Products	12
7.31	67.6	Lamb, Veal, and Game Products	12
24.4	-62.3	Lamb, Veal, and Game Products	12
26.4	-46.8	Lamb, Veal, and Game Products	12
18.2	-70.8	Lamb, Veal, and Game Products	12
24.3	-62.3	Lamb, Veal, and Game Products	12
-11.5	24.4	Lamb, Veal, and Game Products	12
-1.63	-74.8	Lamb, Veal, and Game Products	12
-3.61	-75.1	Lamb, Veal, and Game Products	12
-2.68	-72.0	Lamb, Veal, and Game Products	12
-30.7	1.12	Lamb, Veal, and Game Products	12
18.3	-70.0	Lamb, Veal, and Game Products	12
-1.46	-72.1	Lamb, Veal, and Game Products	12
13.0	-74.6	Lamb, Veal, and Game Products	12
12.1	-75.2	Lamb, Veal, and Game Products	12
-1.81	-76.9	Lamb, Veal, and Game Products	12
-1.88	-77.1	Lamb, Veal, and Game Products	12
-7.73	-33.8	Lamb, Veal, and Game Products	12
-16.4	-22.6	Lamb, Veal, and Game Products	12
22.9	-42.5	Lamb, Veal, and Game Products	12
-0.701	-34.0	Lamb, Veal, and Game Products	12
-17.6	-24.9	Lamb, Veal, and Game Products	12
-22.7	-34.0	Lamb, Veal, and Game Products	12
-11.0	-29.3	Lamb, Veal, and Game Products	12
-21.0	-33.7	Lamb, Veal, and Game Products	12
-1.8	-33.8	Lamb, Veal, and Game Products	12
-11.2	-30.7	Lamb, Veal, and Game Products	12
-2.48	-33.8	Lamb, Veal, and Game Products	12
-15.2	-39.8	Lamb, Veal, and Game Products	12
3.74	-39.6	Lamb, Veal, and Game Products	12
-10.4	-42.0	Lamb, Veal, and Game Products	12
-15.0	-26.9	Lamb, Veal, and Game Products	12
-22.0	-31.3	Lamb, Veal, and Game Products	12
-17.2	-25.3	Lamb, Veal, and Game Products	12
-24.5	-31.9	Lamb, Veal, and Game Products	12
-23.0	-30.9	Lamb, Veal, and Game Products	12
-26.3	-20.8	Lamb, Veal, and Game Products	12
-28.7	-24.9	Lamb, Veal, and Game Products	12
-28.1	-23.8	Lamb, Veal, and Game Products	12
-11.2	-29.1	Lamb, Veal, and Game Products	12
-29.4	-25.6	Lamb, Veal, and Game Products	12
-21.4	-35.1	Lamb, Veal, and Game Products	12
-20.5	-32.9	Lamb, Veal, and Game Products	12
-11.2	-29.0	Lamb, Veal, and Game Products	12
-30.2	-26.1	Lamb, Veal, and Game Products	12
-21.3	-34.8	Lamb, Veal, and Game Products	12
-20.3	-33.0	Lamb, Veal, and Game Products	12
-11.2	-29.1	Lamb, Veal, and Game Products	12
-29.1	-25.3	Lamb, Veal, and Game Products	12
-21.3	-35.3	Lamb, Veal, and Game Products	12
-20.6	-32.8	Lamb, Veal, and Game Products	12
-7.8	-31.0	Lamb, Veal, and Game Products	12
-22.6	-36.7	Lamb, Veal, and Game Products	12
-6.72	-30.6	Lamb, Veal, and Game Products	12
-13.0	-27.7	Lamb, Veal, and Game Products	12
-1.56	-38.5	Lamb, Veal, and Game Products	12
-14.4	-44.2	Lamb, Veal, and Game Products	12
-15.6	-25.3	Lamb, Veal, and Game Products	12
-26.4	-33.7	Lamb, Veal, and Game Products	12
-22.9	-21.7	Lamb, Veal, and Game Products	12
-25.6	-24.9	Lamb, Veal, and Game Products	12
-12.1	-27.3	Lamb, Veal, and Game Products	12
-29.1	-26.4	Lamb, Veal, and Game Products	12
23.8	-50.5	Lamb, Veal, and Game Products	12
23.8	-49.7	Lamb, Veal, and Game Products	12
25.0	-48.3	Lamb, Veal, and Game Products	12
-68.1	2.26	Lamb, Veal, and Game Products	12
-1.23	-35.3	Lamb, Veal, and Game Products	12
-19.5	-34.3	Lamb, Veal, and Game Products	12
-20.8	-31.0	Lamb, Veal, and Game Products	12
-17.0	-38.3	Lamb, Veal, and Game Products	12
-9.36	-45.0	Lamb, Veal, and Game Products	12
22.7	-48.6	Lamb, Veal, and Game Products	12
-1.05	-51.6	Lamb, Veal, and Game Products	12
22.9	-48.7	Lamb, Veal, and Game Products	12
-0.391	-51.9	Lamb, Veal, and Game Products	12
-8.07	-29.8	Lamb, Veal, and Game Products	12
-17.6	-37.3	Lamb, Veal, and Game Products	12
17.0	-44.0	Lamb, Veal, and Game Products	12
-2.44	-41.4	Lamb, Veal, and Game Products	12
-73.0	1.04	Lamb, Veal, and Game Products	12
-72.3	1.81	Lamb, Veal, and Game Products	12
2.14	-32.5	Lamb, Veal, and Game Products	12
-9.41	-28.7	Lamb, Veal, and Game Products	12
23.1	-43.8	Lamb, Veal, and Game Products	12
12.7	-40.3	Lamb, Veal, and Game Products	12
-6.63	-30.6	Lamb, Veal, and Game Products	12
-16.4	-38.6	Lamb, Veal, and Game Products	12
18.7	-44.8	Lamb, Veal, and Game Products	12
-0.885	-49.4	Lamb, Veal, and Game Products	12
-0.934	-35.8	Lamb, Veal, and Game Products	12
-13.3	-40.3	Lamb, Veal, and Game Products	12
19.0	-44.9	Lamb, Veal, and Game Products	12
0.875	-49.5	Lamb, Veal, and Game Products	12
-12.5	-27.2	Lamb, Veal, and Game Products	12
-23.8	-33.6	Lamb, Veal, and Game Products	12
17.9	-45.0	Lamb, Veal, and Game Products	12
-8.98	-45.9	Lamb, Veal, and Game Products	12
-2.1	-38.8	Lamb, Veal, and Game Products	12
-14.7	-44.4	Lamb, Veal, and Game Products	12
21.3	-53.0	Lamb, Veal, and Game Products	12
-0.894	-54.0	Lamb, Veal, and Game Products	12
-1.46	-40.3	Lamb, Veal, and Game Products	12
-12.0	-50.6	Lamb, Veal, and Game Products	12
16.6	-46.6	Lamb, Veal, and Game Products	12
-0.783	-54.2	Lamb, Veal, and Game Products	12
-1.57	-37.7	Lamb, Veal, and Game Products	12
-9.03	-46.0	Lamb, Veal, and Game Products	12
15.8	-45.6	Lamb, Veal, and Game Products	12
-1.24	-50.3	Lamb, Veal, and Game Products	12
-18.7	-23.4	Lamb, Veal, and Game Products	12
-19.7	-30.0	Lamb, Veal, and Game Products	12
13.1	-41.2	Lamb, Veal, and Game Products	12
-2.59	-39.1	Lamb, Veal, and Game Products	12
-12.7	-25.8	Lamb, Veal, and Game Products	12
-24.4	-27.6	Lamb, Veal, and Game Products	12
14.0	-40.9	Lamb, Veal, and Game Products	12
-10.2	-36.5	Lamb, Veal, and Game Products	12
-10.4	-28.1	Lamb, Veal, and Game Products	12
-26.9	-30.2	Lamb, Veal, and Game Products	12
17.9	-44.7	Lamb, Veal, and Game Products	12
-15.2	-44.1	Lamb, Veal, and Game Products	12
-13.5	-25.0	Lamb, Veal, and Game Products	12
-24.1	-27.5	Lamb, Veal, and Game Products	12
12.9	-39.8	Lamb, Veal, and Game Products	12
-9.82	-36.1	Lamb, Veal, and Game Products	12
-7.49	-33.6	Lamb, Veal, and Game Products	12
-14.9	-41.7	Lamb, Veal, and Game Products	12
-0.722	-60.8	Lamb, Veal, and Game Products	12
-5.88	-57.3	Lamb, Veal, and Game Products	12
21.0	-55.7	Lamb, Veal, and Game Products	12
-1.99	-58.3	Lamb, Veal, and Game Products	12
-0.946	-61.1	Lamb, Veal, and Game Products	12
17.8	-62.7	Lamb, Veal, and Game Products	12
5.78	-43.3	Lamb, Veal, and Game Products	12
-1.67	-49.8	Lamb, Veal, and Game Products	12
-0.268	-63.7	Lamb, Veal, and Game Products	12
1.83	-66.6	Lamb, Veal, and Game Products	12
1.18	-67.8	Lamb, Veal, and Game Products	12
12.6	-46.2	Lamb, Veal, and Game Products	12
-0.796	-53.0	Lamb, Veal, and Game Products	12
1.74	-67.4	Lamb, Veal, and Game Products	12
-7.7	-62.1	Lamb, Veal, and Game Products	12
1.38	-68.8	Lamb, Veal, and Game Products	12
1.86	-67.1	Lamb, Veal, and Game Products	12
16.5	4.84	Lamb, Veal, and Game Products	12
15.9	3.19	Lamb, Veal, and Game Products	12
16.4	4.91	Lamb, Veal, and Game Products	12
15.9	3.3	Lamb, Veal, and Game Products	12
7.9	-1.95	Lamb, Veal, and Game Products	12
-71.4	1.72	Lamb, Veal, and Game Products	12
-73.2	0.648	Lamb, Veal, and Game Products	12
-74.5	0.961	Lamb, Veal, and Game Products	12
-1.59	-74.5	Lamb, Veal, and Game Products	12
14.2	-73.8	Lamb, Veal, and Game Products	12
-14.3	-24.6	Lamb, Veal, and Game Products	12
14.9	-41.0	Lamb, Veal, and Game Products	12
17.0	-45.6	Lamb, Veal, and Game Products	12
-73.7	1.57	Lamb, Veal, and Game Products	12
21.0	-46.3	Lamb, Veal, and Game Products	12
6.82	-74.2	Lamb, Veal, and Game Products	12
-8.41	-25.0	Lamb, Veal, and Game Products	12
3.98	-33.1	Lamb, Veal, and Game Products	12
8.16	-73.6	Lamb, Veal, and Game Products	12
7.3	67.5	Lamb, Veal, and Game Products	12
6.77	67.4	Lamb, Veal, and Game Products	12
3.14	-28.5	Lamb, Veal, and Game Products	12
2.79	-31.8	Lamb, Veal, and Game Products	12
4.05	-57.4	Lamb, Veal, and Game Products	12
24.5	-51.6	Lamb, Veal, and Game Products	12
-1.91	-76.9	Lamb, Veal, and Game Products	12
16.5	-73.4	Lamb, Veal, and Game Products	12
12.7	-72.1	Lamb, Veal, and Game Products	12
27.2	-50.1	Lamb, Veal, and Game Products	12
-15.3	-23.4	Lamb, Veal, and Game Products	12
-7.45	-25.0	Lamb, Veal, and Game Products	12
6.98	-55.1	Lamb, Veal, and Game Products	12
21.1	-46.0	Lamb, Veal, and Game Products	12
-13.9	-29.8	Lamb, Veal, and Game Products	12
12.1	-41.7	Lamb, Veal, and Game Products	12
2.13	-66.8	Lamb, Veal, and Game Products	12
25.0	-57.2	Lamb, Veal, and Game Products	12
8.48	-45.8	Lamb, Veal, and Game Products	12
19.6	-45.1	Lamb, Veal, and Game Products	12
6.12	-56.9	Lamb, Veal, and Game Products	12
24.5	-56.6	Lamb, Veal, and Game Products	12
-0.768	-36.8	Lamb, Veal, and Game Products	12
22.4	-45.4	Lamb, Veal, and Game Products	12
14.5	-40.8	Lamb, Veal, and Game Products	12
-19.9	-37.1	Lamb, Veal, and Game Products	12
-1.85	-39.9	Lamb, Veal, and Game Products	12
15.8	-41.0	Lamb, Veal, and Game Products	12
5.83	-43.9	Lamb, Veal, and Game Products	12
16.6	-43.7	Lamb, Veal, and Game Products	12
-13.3	-54.4	Lamb, Veal, and Game Products	12
-1.47	-40.3	Lamb, Veal, and Game Products	12
6.35	-55.7	Lamb, Veal, and Game Products	12
-29.5	-18.7	Lamb, Veal, and Game Products	12
-24.3	-19.3	Lamb, Veal, and Game Products	12
-11.3	-27.4	Lamb, Veal, and Game Products	12
3.41	-33.2	Lamb, Veal, and Game Products	12
-8.08	-45.7	Lamb, Veal, and Game Products	12
-28.9	-27.1	Lamb, Veal, and Game Products	12
-18.9	-29.1	Lamb, Veal, and Game Products	12
-15.1	-24.3	Lamb, Veal, and Game Products	12
6.09	-56.9	Lamb, Veal, and Game Products	12
24.5	-56.6	Lamb, Veal, and Game Products	12
-25.1	-26.8	Lamb, Veal, and Game Products	12
-8.34	-27.4	Lamb, Veal, and Game Products	12
-20.0	-29.0	Lamb, Veal, and Game Products	12
-11.4	-25.3	Lamb, Veal, and Game Products	12
-24.9	-24.0	Lamb, Veal, and Game Products	12
-15.5	-24.5	Lamb, Veal, and Game Products	12
-20.7	-28.7	Lamb, Veal, and Game Products	12
2.07	-66.7	Lamb, Veal, and Game Products	12
-1.59	-39.9	Lamb, Veal, and Game Products	12
12.8	-40.7	Lamb, Veal, and Game Products	12
-2.52	-39.8	Lamb, Veal, and Game Products	12
21.1	-46.0	Lamb, Veal, and Game Products	12
24.5	-56.9	Lamb, Veal, and Game Products	12
-12.1	-51.0	Lamb, Veal, and Game Products	12
1.56	-67.4	Lamb, Veal, and Game Products	12
24.7	-53.3	Lamb, Veal, and Game Products	12
6.17	-52.5	Lamb, Veal, and Game Products	12
25.4	-53.0	Lamb, Veal, and Game Products	12
6.28	-52.5	Lamb, Veal, and Game Products	12
1.58	-63.5	Lamb, Veal, and Game Products	12
-67.5	3.02	Lamb, Veal, and Game Products	12
-67.8	4.23	Lamb, Veal, and Game Products	12
-55.3	-4.9	Lamb, Veal, and Game Products	12
-67.4	3.56	Lamb, Veal, and Game Products	12
24.5	-52.7	Lamb, Veal, and Game Products	12
-0.0497	-50.1	Lamb, Veal, and Game Products	12
-3.82	-46.3	Lamb, Veal, and Game Products	12
-9.57	-59.1	Lamb, Veal, and Game Products	12
